"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","CPI","TOT","IDX2015","M","1961-07",12.65732,
"USA","CPI","TOT","IDX2015","M","1961-08",12.61513,
"USA","CPI","TOT","IDX2015","M","1961-09",12.65732,
"USA","CPI","TOT","IDX2015","M","1961-10",12.65732,
"USA","CPI","TOT","IDX2015","M","1961-11",12.65732,
"USA","CPI","TOT","IDX2015","M","1961-12",12.65732,
"USA","CPI","TOT","IDX2015","M","1962-01",12.65732,
"USA","CPI","TOT","IDX2015","M","1962-02",12.69951,
"USA","CPI","TOT","IDX2015","M","1962-03",12.69951,
"USA","CPI","TOT","IDX2015","M","1962-04",12.7417,
"USA","CPI","TOT","IDX2015","M","1962-05",12.7417,
"USA","CPI","TOT","IDX2015","M","1962-06",12.7417,
"USA","CPI","TOT","IDX2015","M","1962-07",12.78389,
"USA","CPI","TOT","IDX2015","M","1962-08",12.78389,
"USA","CPI","TOT","IDX2015","M","1962-09",12.82608,
"USA","CPI","TOT","IDX2015","M","1962-10",12.82608,
"USA","CPI","TOT","IDX2015","M","1962-11",12.82608,
"USA","CPI","TOT","IDX2015","M","1962-12",12.82608,
"USA","CPI","TOT","IDX2015","M","1963-01",12.82608,
"USA","CPI","TOT","IDX2015","M","1963-02",12.82608,
"USA","CPI","TOT","IDX2015","M","1963-03",12.86828,
"USA","CPI","TOT","IDX2015","M","1963-04",12.86828,
"USA","CPI","TOT","IDX2015","M","1963-05",12.86828,
"USA","CPI","TOT","IDX2015","M","1963-06",12.91047,
"USA","CPI","TOT","IDX2015","M","1963-07",12.95266,
"USA","CPI","TOT","IDX2015","M","1963-08",12.95266,
"USA","CPI","TOT","IDX2015","M","1963-09",12.95266,
"USA","CPI","TOT","IDX2015","M","1963-10",12.99485,
"USA","CPI","TOT","IDX2015","M","1963-11",12.99485,
"USA","CPI","TOT","IDX2015","M","1963-12",13.03704,
"USA","CPI","TOT","IDX2015","M","1964-01",13.03704,
"USA","CPI","TOT","IDX2015","M","1964-02",13.03704,
"USA","CPI","TOT","IDX2015","M","1964-03",13.03704,
"USA","CPI","TOT","IDX2015","M","1964-04",13.03704,
"USA","CPI","TOT","IDX2015","M","1964-05",13.03704,
"USA","CPI","TOT","IDX2015","M","1964-06",13.07923,
"USA","CPI","TOT","IDX2015","M","1964-07",13.12142,
"USA","CPI","TOT","IDX2015","M","1964-08",13.07923,
"USA","CPI","TOT","IDX2015","M","1964-09",13.12142,
"USA","CPI","TOT","IDX2015","M","1964-10",13.12142,
"USA","CPI","TOT","IDX2015","M","1964-11",13.16361,
"USA","CPI","TOT","IDX2015","M","1964-12",13.16361,
"USA","CPI","TOT","IDX2015","M","1965-01",13.16361,
"USA","CPI","TOT","IDX2015","M","1965-02",13.16361,
"USA","CPI","TOT","IDX2015","M","1965-03",13.2058,
"USA","CPI","TOT","IDX2015","M","1965-04",13.24799,
"USA","CPI","TOT","IDX2015","M","1965-05",13.24799,
"USA","CPI","TOT","IDX2015","M","1965-06",13.33238,
"USA","CPI","TOT","IDX2015","M","1965-07",13.33238,
"USA","CPI","TOT","IDX2015","M","1965-08",13.33238,
"USA","CPI","TOT","IDX2015","M","1965-09",13.33238,
"USA","CPI","TOT","IDX2015","M","1965-10",13.37457,
"USA","CPI","TOT","IDX2015","M","1965-11",13.37457,
"USA","CPI","TOT","IDX2015","M","1965-12",13.41676,
"USA","CPI","TOT","IDX2015","M","1966-01",13.41676,
"USA","CPI","TOT","IDX2015","M","1966-02",13.50114,
"USA","CPI","TOT","IDX2015","M","1966-03",13.54333,
"USA","CPI","TOT","IDX2015","M","1966-04",13.62771,
"USA","CPI","TOT","IDX2015","M","1966-05",13.62771,
"USA","CPI","TOT","IDX2015","M","1966-06",13.66991,
"USA","CPI","TOT","IDX2015","M","1966-07",13.7121,
"USA","CPI","TOT","IDX2015","M","1966-08",13.79648,
"USA","CPI","TOT","IDX2015","M","1966-09",13.79648,
"USA","CPI","TOT","IDX2015","M","1966-10",13.88086,
"USA","CPI","TOT","IDX2015","M","1966-11",13.88086,
"USA","CPI","TOT","IDX2015","M","1966-12",13.88086,
"USA","CPI","TOT","IDX2015","M","1967-01",13.88086,
"USA","CPI","TOT","IDX2015","M","1967-02",13.88086,
"USA","CPI","TOT","IDX2015","M","1967-03",13.92305,
"USA","CPI","TOT","IDX2015","M","1967-04",13.96524,
"USA","CPI","TOT","IDX2015","M","1967-05",14.00743,
"USA","CPI","TOT","IDX2015","M","1967-06",14.04963,
"USA","CPI","TOT","IDX2015","M","1967-07",14.09182,
"USA","CPI","TOT","IDX2015","M","1967-08",14.13401,
"USA","CPI","TOT","IDX2015","M","1967-09",14.1762,
"USA","CPI","TOT","IDX2015","M","1967-10",14.21839,
"USA","CPI","TOT","IDX2015","M","1967-11",14.26058,
"USA","CPI","TOT","IDX2015","M","1967-12",14.30277,
"USA","CPI","TOT","IDX2015","M","1968-01",14.38715,
"USA","CPI","TOT","IDX2015","M","1968-02",14.42935,
"USA","CPI","TOT","IDX2015","M","1968-03",14.47154,
"USA","CPI","TOT","IDX2015","M","1968-04",14.51373,
"USA","CPI","TOT","IDX2015","M","1968-05",14.55592,
"USA","CPI","TOT","IDX2015","M","1968-06",14.6403,
"USA","CPI","TOT","IDX2015","M","1968-07",14.72468,
"USA","CPI","TOT","IDX2015","M","1968-08",14.76687,
"USA","CPI","TOT","IDX2015","M","1968-09",14.80906,
"USA","CPI","TOT","IDX2015","M","1968-10",14.89345,
"USA","CPI","TOT","IDX2015","M","1968-11",14.93564,
"USA","CPI","TOT","IDX2015","M","1968-12",14.97783,
"USA","CPI","TOT","IDX2015","M","1969-01",15.02002,
"USA","CPI","TOT","IDX2015","M","1969-02",15.1044,
"USA","CPI","TOT","IDX2015","M","1969-03",15.23098,
"USA","CPI","TOT","IDX2015","M","1969-04",15.31536,
"USA","CPI","TOT","IDX2015","M","1969-05",15.35755,
"USA","CPI","TOT","IDX2015","M","1969-06",15.44193,
"USA","CPI","TOT","IDX2015","M","1969-07",15.52631,
"USA","CPI","TOT","IDX2015","M","1969-08",15.61069,
"USA","CPI","TOT","IDX2015","M","1969-09",15.65289,
"USA","CPI","TOT","IDX2015","M","1969-10",15.73727,
"USA","CPI","TOT","IDX2015","M","1969-11",15.82165,
"USA","CPI","TOT","IDX2015","M","1969-12",15.90603,
"USA","CPI","TOT","IDX2015","M","1970-01",15.94822,
"USA","CPI","TOT","IDX2015","M","1970-02",16.03261,
"USA","CPI","TOT","IDX2015","M","1970-03",16.11699,
"USA","CPI","TOT","IDX2015","M","1970-04",16.24356,
"USA","CPI","TOT","IDX2015","M","1970-05",16.28575,
"USA","CPI","TOT","IDX2015","M","1970-06",16.37013,
"USA","CPI","TOT","IDX2015","M","1970-07",16.45452,
"USA","CPI","TOT","IDX2015","M","1970-08",16.45452,
"USA","CPI","TOT","IDX2015","M","1970-09",16.5389,
"USA","CPI","TOT","IDX2015","M","1970-10",16.62328,
"USA","CPI","TOT","IDX2015","M","1970-11",16.70766,
"USA","CPI","TOT","IDX2015","M","1970-12",16.79204,
"USA","CPI","TOT","IDX2015","M","1971-01",16.79204,
"USA","CPI","TOT","IDX2015","M","1971-02",16.83424,
"USA","CPI","TOT","IDX2015","M","1971-03",16.87643,
"USA","CPI","TOT","IDX2015","M","1971-04",16.91862,
"USA","CPI","TOT","IDX2015","M","1971-05",17.003,
"USA","CPI","TOT","IDX2015","M","1971-06",17.12957,
"USA","CPI","TOT","IDX2015","M","1971-07",17.17176,
"USA","CPI","TOT","IDX2015","M","1971-08",17.21395,
"USA","CPI","TOT","IDX2015","M","1971-09",17.21395,
"USA","CPI","TOT","IDX2015","M","1971-10",17.25615,
"USA","CPI","TOT","IDX2015","M","1971-11",17.25615,
"USA","CPI","TOT","IDX2015","M","1971-12",17.34053,
"USA","CPI","TOT","IDX2015","M","1972-01",17.34053,
"USA","CPI","TOT","IDX2015","M","1972-02",17.42491,
"USA","CPI","TOT","IDX2015","M","1972-03",17.4671,
"USA","CPI","TOT","IDX2015","M","1972-04",17.50929,
"USA","CPI","TOT","IDX2015","M","1972-05",17.55148,
"USA","CPI","TOT","IDX2015","M","1972-06",17.59368,
"USA","CPI","TOT","IDX2015","M","1972-07",17.67806,
"USA","CPI","TOT","IDX2015","M","1972-08",17.72025,
"USA","CPI","TOT","IDX2015","M","1972-09",17.76244,
"USA","CPI","TOT","IDX2015","M","1972-10",17.84682,
"USA","CPI","TOT","IDX2015","M","1972-11",17.88901,
"USA","CPI","TOT","IDX2015","M","1972-12",17.9312,
"USA","CPI","TOT","IDX2015","M","1973-01",17.97339,
"USA","CPI","TOT","IDX2015","M","1973-02",18.09997,
"USA","CPI","TOT","IDX2015","M","1973-03",18.26873,
"USA","CPI","TOT","IDX2015","M","1973-04",18.39531,
"USA","CPI","TOT","IDX2015","M","1973-05",18.52188,
"USA","CPI","TOT","IDX2015","M","1973-06",18.64845,
"USA","CPI","TOT","IDX2015","M","1973-07",18.69064,
"USA","CPI","TOT","IDX2015","M","1973-08",19.02817,
"USA","CPI","TOT","IDX2015","M","1973-09",19.07036,
"USA","CPI","TOT","IDX2015","M","1973-10",19.23913,
"USA","CPI","TOT","IDX2015","M","1973-11",19.3657,
"USA","CPI","TOT","IDX2015","M","1973-12",19.49227,
"USA","CPI","TOT","IDX2015","M","1974-01",19.66104,
"USA","CPI","TOT","IDX2015","M","1974-02",19.91418,
"USA","CPI","TOT","IDX2015","M","1974-03",20.16733,
"USA","CPI","TOT","IDX2015","M","1974-04",20.25171,
"USA","CPI","TOT","IDX2015","M","1974-05",20.50486,
"USA","CPI","TOT","IDX2015","M","1974-06",20.67362,
"USA","CPI","TOT","IDX2015","M","1974-07",20.84239,
"USA","CPI","TOT","IDX2015","M","1974-08",21.09553,
"USA","CPI","TOT","IDX2015","M","1974-09",21.34868,
"USA","CPI","TOT","IDX2015","M","1974-10",21.55964,
"USA","CPI","TOT","IDX2015","M","1974-11",21.7284,
"USA","CPI","TOT","IDX2015","M","1974-12",21.89716,
"USA","CPI","TOT","IDX2015","M","1975-01",21.98155,
"USA","CPI","TOT","IDX2015","M","1975-02",22.15031,
"USA","CPI","TOT","IDX2015","M","1975-03",22.23469,
"USA","CPI","TOT","IDX2015","M","1975-04",22.31907,
"USA","CPI","TOT","IDX2015","M","1975-05",22.44565,
"USA","CPI","TOT","IDX2015","M","1975-06",22.61441,
"USA","CPI","TOT","IDX2015","M","1975-07",22.86756,
"USA","CPI","TOT","IDX2015","M","1975-08",22.90975,
"USA","CPI","TOT","IDX2015","M","1975-09",23.03632,
"USA","CPI","TOT","IDX2015","M","1975-10",23.1629,
"USA","CPI","TOT","IDX2015","M","1975-11",23.33166,
"USA","CPI","TOT","IDX2015","M","1975-12",23.41604,
"USA","CPI","TOT","IDX2015","M","1976-01",23.45823,
"USA","CPI","TOT","IDX2015","M","1976-02",23.54262,
"USA","CPI","TOT","IDX2015","M","1976-03",23.58481,
"USA","CPI","TOT","IDX2015","M","1976-04",23.66919,
"USA","CPI","TOT","IDX2015","M","1976-05",23.83795,
"USA","CPI","TOT","IDX2015","M","1976-06",23.96453,
"USA","CPI","TOT","IDX2015","M","1976-07",24.0911,
"USA","CPI","TOT","IDX2015","M","1976-08",24.21767,
"USA","CPI","TOT","IDX2015","M","1976-09",24.30205,
"USA","CPI","TOT","IDX2015","M","1976-10",24.42863,
"USA","CPI","TOT","IDX2015","M","1976-11",24.47082,
"USA","CPI","TOT","IDX2015","M","1976-12",24.5552,
"USA","CPI","TOT","IDX2015","M","1977-01",24.68177,
"USA","CPI","TOT","IDX2015","M","1977-02",24.93492,
"USA","CPI","TOT","IDX2015","M","1977-03",25.10369,
"USA","CPI","TOT","IDX2015","M","1977-04",25.31464,
"USA","CPI","TOT","IDX2015","M","1977-05",25.44121,
"USA","CPI","TOT","IDX2015","M","1977-06",25.60998,
"USA","CPI","TOT","IDX2015","M","1977-07",25.73655,
"USA","CPI","TOT","IDX2015","M","1977-08",25.82093,
"USA","CPI","TOT","IDX2015","M","1977-09",25.90532,
"USA","CPI","TOT","IDX2015","M","1977-10",25.9897,
"USA","CPI","TOT","IDX2015","M","1977-11",26.11627,
"USA","CPI","TOT","IDX2015","M","1977-12",26.20065,
"USA","CPI","TOT","IDX2015","M","1978-01",26.36942,
"USA","CPI","TOT","IDX2015","M","1978-02",26.53818,
"USA","CPI","TOT","IDX2015","M","1978-03",26.74914,
"USA","CPI","TOT","IDX2015","M","1978-04",26.96009,
"USA","CPI","TOT","IDX2015","M","1978-05",27.21324,
"USA","CPI","TOT","IDX2015","M","1978-06",27.50858,
"USA","CPI","TOT","IDX2015","M","1978-07",27.71953,
"USA","CPI","TOT","IDX2015","M","1978-08",27.8461,
"USA","CPI","TOT","IDX2015","M","1978-09",28.05706,
"USA","CPI","TOT","IDX2015","M","1978-10",28.31021,
"USA","CPI","TOT","IDX2015","M","1978-11",28.43678,
"USA","CPI","TOT","IDX2015","M","1978-12",28.56335,
"USA","CPI","TOT","IDX2015","M","1979-01",28.8165,
"USA","CPI","TOT","IDX2015","M","1979-02",29.15403,
"USA","CPI","TOT","IDX2015","M","1979-03",29.44936,
"USA","CPI","TOT","IDX2015","M","1979-04",29.78689,
"USA","CPI","TOT","IDX2015","M","1979-05",30.16661,
"USA","CPI","TOT","IDX2015","M","1979-06",30.50414,
"USA","CPI","TOT","IDX2015","M","1979-07",30.84167,
"USA","CPI","TOT","IDX2015","M","1979-08",31.13701,
"USA","CPI","TOT","IDX2015","M","1979-09",31.47453,
"USA","CPI","TOT","IDX2015","M","1979-10",31.72768,
"USA","CPI","TOT","IDX2015","M","1979-11",32.02302,
"USA","CPI","TOT","IDX2015","M","1979-12",32.36055,
"USA","CPI","TOT","IDX2015","M","1980-01",32.82465,
"USA","CPI","TOT","IDX2015","M","1980-02",33.28875,
"USA","CPI","TOT","IDX2015","M","1980-03",33.79504,
"USA","CPI","TOT","IDX2015","M","1980-04",34.17476,
"USA","CPI","TOT","IDX2015","M","1980-05",34.51229,
"USA","CPI","TOT","IDX2015","M","1980-06",34.89201,
"USA","CPI","TOT","IDX2015","M","1980-07",34.89201,
"USA","CPI","TOT","IDX2015","M","1980-08",35.14516,
"USA","CPI","TOT","IDX2015","M","1980-09",35.44049,
"USA","CPI","TOT","IDX2015","M","1980-10",35.77802,
"USA","CPI","TOT","IDX2015","M","1980-11",36.07336,
"USA","CPI","TOT","IDX2015","M","1980-12",36.41089,
"USA","CPI","TOT","IDX2015","M","1981-01",36.70623,
"USA","CPI","TOT","IDX2015","M","1981-02",37.08595,
"USA","CPI","TOT","IDX2015","M","1981-03",37.33909,
"USA","CPI","TOT","IDX2015","M","1981-04",37.59224,
"USA","CPI","TOT","IDX2015","M","1981-05",37.88758,
"USA","CPI","TOT","IDX2015","M","1981-06",38.22511,
"USA","CPI","TOT","IDX2015","M","1981-07",38.64702,
"USA","CPI","TOT","IDX2015","M","1981-08",38.94236,
"USA","CPI","TOT","IDX2015","M","1981-09",39.32207,
"USA","CPI","TOT","IDX2015","M","1981-10",39.40646,
"USA","CPI","TOT","IDX2015","M","1981-11",39.53303,
"USA","CPI","TOT","IDX2015","M","1981-12",39.6596,
"USA","CPI","TOT","IDX2015","M","1982-01",39.78617,
"USA","CPI","TOT","IDX2015","M","1982-02",39.91275,
"USA","CPI","TOT","IDX2015","M","1982-03",39.87056,
"USA","CPI","TOT","IDX2015","M","1982-04",40.03932,
"USA","CPI","TOT","IDX2015","M","1982-05",40.41904,
"USA","CPI","TOT","IDX2015","M","1982-06",40.92533,
"USA","CPI","TOT","IDX2015","M","1982-07",41.13629,
"USA","CPI","TOT","IDX2015","M","1982-08",41.22067,
"USA","CPI","TOT","IDX2015","M","1982-09",41.30505,
"USA","CPI","TOT","IDX2015","M","1982-10",41.43163,
"USA","CPI","TOT","IDX2015","M","1982-11",41.34724,
"USA","CPI","TOT","IDX2015","M","1982-12",41.17848,
"USA","CPI","TOT","IDX2015","M","1983-01",41.26286,
"USA","CPI","TOT","IDX2015","M","1983-02",41.30505,
"USA","CPI","TOT","IDX2015","M","1983-03",41.30505,
"USA","CPI","TOT","IDX2015","M","1983-04",41.60039,
"USA","CPI","TOT","IDX2015","M","1983-05",41.85354,
"USA","CPI","TOT","IDX2015","M","1983-06",41.98011,
"USA","CPI","TOT","IDX2015","M","1983-07",42.14888,
"USA","CPI","TOT","IDX2015","M","1983-08",42.27545,
"USA","CPI","TOT","IDX2015","M","1983-09",42.4864,
"USA","CPI","TOT","IDX2015","M","1983-10",42.61298,
"USA","CPI","TOT","IDX2015","M","1983-11",42.69736,
"USA","CPI","TOT","IDX2015","M","1983-12",42.73955,
"USA","CPI","TOT","IDX2015","M","1984-01",42.99269,
"USA","CPI","TOT","IDX2015","M","1984-02",43.20365,
"USA","CPI","TOT","IDX2015","M","1984-03",43.28803,
"USA","CPI","TOT","IDX2015","M","1984-04",43.49899,
"USA","CPI","TOT","IDX2015","M","1984-05",43.62556,
"USA","CPI","TOT","IDX2015","M","1984-06",43.75214,
"USA","CPI","TOT","IDX2015","M","1984-07",43.9209,
"USA","CPI","TOT","IDX2015","M","1984-08",44.08966,
"USA","CPI","TOT","IDX2015","M","1984-09",44.30062,
"USA","CPI","TOT","IDX2015","M","1984-10",44.42719,
"USA","CPI","TOT","IDX2015","M","1984-11",44.42719,
"USA","CPI","TOT","IDX2015","M","1984-12",44.42719,
"USA","CPI","TOT","IDX2015","M","1985-01",44.51157,
"USA","CPI","TOT","IDX2015","M","1985-02",44.72253,
"USA","CPI","TOT","IDX2015","M","1985-03",44.8913,
"USA","CPI","TOT","IDX2015","M","1985-04",45.10225,
"USA","CPI","TOT","IDX2015","M","1985-05",45.27102,
"USA","CPI","TOT","IDX2015","M","1985-06",45.39759,
"USA","CPI","TOT","IDX2015","M","1985-07",45.48197,
"USA","CPI","TOT","IDX2015","M","1985-08",45.56635,
"USA","CPI","TOT","IDX2015","M","1985-09",45.69292,
"USA","CPI","TOT","IDX2015","M","1985-10",45.86169,
"USA","CPI","TOT","IDX2015","M","1985-11",45.98826,
"USA","CPI","TOT","IDX2015","M","1985-12",46.11483,
"USA","CPI","TOT","IDX2015","M","1986-01",46.24141,
"USA","CPI","TOT","IDX2015","M","1986-02",46.11483,
"USA","CPI","TOT","IDX2015","M","1986-03",45.90388,
"USA","CPI","TOT","IDX2015","M","1986-04",45.8195,
"USA","CPI","TOT","IDX2015","M","1986-05",45.94607,
"USA","CPI","TOT","IDX2015","M","1986-06",46.19922,
"USA","CPI","TOT","IDX2015","M","1986-07",46.19922,
"USA","CPI","TOT","IDX2015","M","1986-08",46.2836,
"USA","CPI","TOT","IDX2015","M","1986-09",46.49456,
"USA","CPI","TOT","IDX2015","M","1986-10",46.53675,
"USA","CPI","TOT","IDX2015","M","1986-11",46.57894,
"USA","CPI","TOT","IDX2015","M","1986-12",46.62113,
"USA","CPI","TOT","IDX2015","M","1987-01",46.91647,
"USA","CPI","TOT","IDX2015","M","1987-02",47.08523,
"USA","CPI","TOT","IDX2015","M","1987-03",47.29618,
"USA","CPI","TOT","IDX2015","M","1987-04",47.54933,
"USA","CPI","TOT","IDX2015","M","1987-05",47.7181,
"USA","CPI","TOT","IDX2015","M","1987-06",47.88686,
"USA","CPI","TOT","IDX2015","M","1987-07",48.01344,
"USA","CPI","TOT","IDX2015","M","1987-08",48.26658,
"USA","CPI","TOT","IDX2015","M","1987-09",48.51973,
"USA","CPI","TOT","IDX2015","M","1987-10",48.6463,
"USA","CPI","TOT","IDX2015","M","1987-11",48.68849,
"USA","CPI","TOT","IDX2015","M","1987-12",48.68849,
"USA","CPI","TOT","IDX2015","M","1988-01",48.81506,
"USA","CPI","TOT","IDX2015","M","1988-02",48.94164,
"USA","CPI","TOT","IDX2015","M","1988-03",49.15259,
"USA","CPI","TOT","IDX2015","M","1988-04",49.40574,
"USA","CPI","TOT","IDX2015","M","1988-05",49.5745,
"USA","CPI","TOT","IDX2015","M","1988-06",49.78546,
"USA","CPI","TOT","IDX2015","M","1988-07",49.99641,
"USA","CPI","TOT","IDX2015","M","1988-08",50.20737,
"USA","CPI","TOT","IDX2015","M","1988-09",50.5449,
"USA","CPI","TOT","IDX2015","M","1988-10",50.71366,
"USA","CPI","TOT","IDX2015","M","1988-11",50.75585,
"USA","CPI","TOT","IDX2015","M","1988-12",50.84024,
"USA","CPI","TOT","IDX2015","M","1989-01",51.09338,
"USA","CPI","TOT","IDX2015","M","1989-02",51.30434,
"USA","CPI","TOT","IDX2015","M","1989-03",51.59967,
"USA","CPI","TOT","IDX2015","M","1989-04",51.9372,
"USA","CPI","TOT","IDX2015","M","1989-05",52.23254,
"USA","CPI","TOT","IDX2015","M","1989-06",52.35911,
"USA","CPI","TOT","IDX2015","M","1989-07",52.48569,
"USA","CPI","TOT","IDX2015","M","1989-08",52.57007,
"USA","CPI","TOT","IDX2015","M","1989-09",52.73883,
"USA","CPI","TOT","IDX2015","M","1989-10",52.99198,
"USA","CPI","TOT","IDX2015","M","1989-11",53.11855,
"USA","CPI","TOT","IDX2015","M","1989-12",53.20293,
"USA","CPI","TOT","IDX2015","M","1990-01",53.75142,
"USA","CPI","TOT","IDX2015","M","1990-02",54.00457,
"USA","CPI","TOT","IDX2015","M","1990-03",54.2999,
"USA","CPI","TOT","IDX2015","M","1990-04",54.38428,
"USA","CPI","TOT","IDX2015","M","1990-05",54.51086,
"USA","CPI","TOT","IDX2015","M","1990-06",54.80619,
"USA","CPI","TOT","IDX2015","M","1990-07",55.01715,
"USA","CPI","TOT","IDX2015","M","1990-08",55.52345,
"USA","CPI","TOT","IDX2015","M","1990-09",55.98755,
"USA","CPI","TOT","IDX2015","M","1990-10",56.32507,
"USA","CPI","TOT","IDX2015","M","1990-11",56.45165,
"USA","CPI","TOT","IDX2015","M","1990-12",56.45165,
"USA","CPI","TOT","IDX2015","M","1991-01",56.78918,
"USA","CPI","TOT","IDX2015","M","1991-02",56.87356,
"USA","CPI","TOT","IDX2015","M","1991-03",56.95794,
"USA","CPI","TOT","IDX2015","M","1991-04",57.04232,
"USA","CPI","TOT","IDX2015","M","1991-05",57.21109,
"USA","CPI","TOT","IDX2015","M","1991-06",57.37985,
"USA","CPI","TOT","IDX2015","M","1991-07",57.46423,
"USA","CPI","TOT","IDX2015","M","1991-08",57.633,
"USA","CPI","TOT","IDX2015","M","1991-09",57.88614,
"USA","CPI","TOT","IDX2015","M","1991-10",57.97052,
"USA","CPI","TOT","IDX2015","M","1991-11",58.13929,
"USA","CPI","TOT","IDX2015","M","1991-12",58.18148,
"USA","CPI","TOT","IDX2015","M","1992-01",58.26586,
"USA","CPI","TOT","IDX2015","M","1992-02",58.47682,
"USA","CPI","TOT","IDX2015","M","1992-03",58.77216,
"USA","CPI","TOT","IDX2015","M","1992-04",58.85654,
"USA","CPI","TOT","IDX2015","M","1992-05",58.94092,
"USA","CPI","TOT","IDX2015","M","1992-06",59.15187,
"USA","CPI","TOT","IDX2015","M","1992-07",59.27845,
"USA","CPI","TOT","IDX2015","M","1992-08",59.44721,
"USA","CPI","TOT","IDX2015","M","1992-09",59.61598,
"USA","CPI","TOT","IDX2015","M","1992-10",59.82693,
"USA","CPI","TOT","IDX2015","M","1992-11",59.91132,
"USA","CPI","TOT","IDX2015","M","1992-12",59.86912,
"USA","CPI","TOT","IDX2015","M","1993-01",60.16446,
"USA","CPI","TOT","IDX2015","M","1993-02",60.37542,
"USA","CPI","TOT","IDX2015","M","1993-03",60.58637,
"USA","CPI","TOT","IDX2015","M","1993-04",60.75513,
"USA","CPI","TOT","IDX2015","M","1993-05",60.83952,
"USA","CPI","TOT","IDX2015","M","1993-06",60.9239,
"USA","CPI","TOT","IDX2015","M","1993-07",60.9239,
"USA","CPI","TOT","IDX2015","M","1993-08",61.09266,
"USA","CPI","TOT","IDX2015","M","1993-09",61.21924,
"USA","CPI","TOT","IDX2015","M","1993-10",61.47239,
"USA","CPI","TOT","IDX2015","M","1993-11",61.51458,
"USA","CPI","TOT","IDX2015","M","1993-12",61.51458,
"USA","CPI","TOT","IDX2015","M","1994-01",61.68334,
"USA","CPI","TOT","IDX2015","M","1994-02",61.89429,
"USA","CPI","TOT","IDX2015","M","1994-03",62.10525,
"USA","CPI","TOT","IDX2015","M","1994-04",62.18963,
"USA","CPI","TOT","IDX2015","M","1994-05",62.23182,
"USA","CPI","TOT","IDX2015","M","1994-06",62.44278,
"USA","CPI","TOT","IDX2015","M","1994-07",62.61154,
"USA","CPI","TOT","IDX2015","M","1994-08",62.86469,
"USA","CPI","TOT","IDX2015","M","1994-09",63.03345,
"USA","CPI","TOT","IDX2015","M","1994-10",63.07565,
"USA","CPI","TOT","IDX2015","M","1994-11",63.16003,
"USA","CPI","TOT","IDX2015","M","1994-12",63.16003,
"USA","CPI","TOT","IDX2015","M","1995-01",63.41317,
"USA","CPI","TOT","IDX2015","M","1995-02",63.66632,
"USA","CPI","TOT","IDX2015","M","1995-03",63.87727,
"USA","CPI","TOT","IDX2015","M","1995-04",64.08823,
"USA","CPI","TOT","IDX2015","M","1995-05",64.21481,
"USA","CPI","TOT","IDX2015","M","1995-06",64.34138,
"USA","CPI","TOT","IDX2015","M","1995-07",64.34138,
"USA","CPI","TOT","IDX2015","M","1995-08",64.51014,
"USA","CPI","TOT","IDX2015","M","1995-09",64.63671,
"USA","CPI","TOT","IDX2015","M","1995-10",64.84767,
"USA","CPI","TOT","IDX2015","M","1995-11",64.80548,
"USA","CPI","TOT","IDX2015","M","1995-12",64.76329,
"USA","CPI","TOT","IDX2015","M","1996-01",65.14301,
"USA","CPI","TOT","IDX2015","M","1996-02",65.35397,
"USA","CPI","TOT","IDX2015","M","1996-03",65.69149,
"USA","CPI","TOT","IDX2015","M","1996-04",65.94463,
"USA","CPI","TOT","IDX2015","M","1996-05",66.07121,
"USA","CPI","TOT","IDX2015","M","1996-06",66.1134,
"USA","CPI","TOT","IDX2015","M","1996-07",66.23997,
"USA","CPI","TOT","IDX2015","M","1996-08",66.36655,
"USA","CPI","TOT","IDX2015","M","1996-09",66.5775,
"USA","CPI","TOT","IDX2015","M","1996-10",66.78846,
"USA","CPI","TOT","IDX2015","M","1996-11",66.91503,
"USA","CPI","TOT","IDX2015","M","1996-12",66.91503,
"USA","CPI","TOT","IDX2015","M","1997-01",67.12598,
"USA","CPI","TOT","IDX2015","M","1997-02",67.33694,
"USA","CPI","TOT","IDX2015","M","1997-03",67.50571,
"USA","CPI","TOT","IDX2015","M","1997-04",67.59009,
"USA","CPI","TOT","IDX2015","M","1997-05",67.5479,
"USA","CPI","TOT","IDX2015","M","1997-06",67.63228,
"USA","CPI","TOT","IDX2015","M","1997-07",67.71666,
"USA","CPI","TOT","IDX2015","M","1997-08",67.84323,
"USA","CPI","TOT","IDX2015","M","1997-09",68.012,
"USA","CPI","TOT","IDX2015","M","1997-10",68.18076,
"USA","CPI","TOT","IDX2015","M","1997-11",68.13857,
"USA","CPI","TOT","IDX2015","M","1997-12",68.05419,
"USA","CPI","TOT","IDX2015","M","1998-01",68.18076,
"USA","CPI","TOT","IDX2015","M","1998-02",68.30733,
"USA","CPI","TOT","IDX2015","M","1998-03",68.43391,
"USA","CPI","TOT","IDX2015","M","1998-04",68.56049,
"USA","CPI","TOT","IDX2015","M","1998-05",68.68706,
"USA","CPI","TOT","IDX2015","M","1998-06",68.77144,
"USA","CPI","TOT","IDX2015","M","1998-07",68.85582,
"USA","CPI","TOT","IDX2015","M","1998-08",68.9402,
"USA","CPI","TOT","IDX2015","M","1998-09",69.02458,
"USA","CPI","TOT","IDX2015","M","1998-10",69.19335,
"USA","CPI","TOT","IDX2015","M","1998-11",69.19335,
"USA","CPI","TOT","IDX2015","M","1998-12",69.15116,
